registration;subjectCode;term;classId;credits;grade;status
100210023;1411176;2001.1;0;4;"7,8";Aprovado
100210023;1411177;2002.1;1;4;"8,2";Aprovado
100210023;1411178;2001.2;0;4;"8,5";Aprovado
100210023;1411179;2001.2;0;4;"7,9";Aprovado
100210023;1411180;2000.2;0;4;"8,7";Dispensa
100210023;1411181;2001.1;0;4;9;Aprovado
100210023;1411182;2002.1;2;4;"8,8";Aprovado
100210023;1411183;2002.2;1;2;9;Aprovado
100210023;1411184;2003.1;1;2;"8,6";Aprovado
100210023;1411185;2003.1;1;4;"9,4";Aprovado
100210023;1411186;2003.2;0;6;"9,6";Aprovado
100210023;1411187;2002.2;1;4;"6,3";Aprovado
100210023;1411188;2003.1;1;4;"8,3";Aprovado
100210023;1411189;2002.2;1;4;"7,6";Aprovado
100210023;1411190;2002.2;1;4;7;Aprovado
100210023;1411191;2003.1;1;2;"8,6";Aprovado
100210023;1411192;2003.2;0;4;7;Aprovado
100210023;1411193;2002.1;1;4;"7,3";Aprovado
100210023;1411194;2003.1;1;4;8;Aprovado
100210023;1411195;2002.1;1;4;8;Aprovado
100210023;1411196;2003.1;1;4;"7,4";Aprovado
100210023;1411197;2002.2;1;4;"8,6";Aprovado
100210023;1411201;2001.2;0;4;"8,4";Aprovado
100210023;1411202;2002.2;1;4;"8,9";Aprovado
100210023;1411211;2002.2;1;4;9;Aprovado
100210023;1411221;2003.1;1;4;"8,5";Aprovado
100210023;1411238;2003.2;0;0;9;Aprovado
100210023;1503038;2003.1;0;3;"8,5";Dispensa
100210024;1108089;2001.1;0;4;"7,3";Aprovado
100210024;1108090;2001.2;0;4;"8,3";Aprovado
100210024;1109035;2000.2;0;4;"8,7";Aprovado
100210024;1109101;2002.1;1;4;"7,1";Aprovado
100210024;1109103;2000.2;0;4;"7,2";Aprovado
100210024;1109104;2001.1;0;4;"7,5";Aprovado
100210024;1109113;2001.1;0;4;"7,5";Aprovado
100210024;1114107;2001.2;0;4;"8,7";Aprovado
100210024;1114114;2002.2;1;4;"7,2";Aprovado
100210024;1301014;2003.2;2;4;"9,6";Aprovado
100210024;1304012;2003.2;2;2;10;Aprovado
100210024;1305218;2001.1;0;4;"8,5";Aprovado
100210024;1305219;2003.1;1;4;9;Aprovado
100210024;1305220;2001.2;0;2;"8,5";Aprovado
100210024;1307150;2000.2;0;4;"7,8";Aprovado
100210024;1307151;2000.2;0;4;"8,7";Aprovado
100210024;1411167;2000.2;0;4;"8,9";Aprovado
100210024;1411168;2001.1;0;4;8;Aprovado
100210024;1411169;2002.1;1;2;"8,9";Aprovado
100210024;1411170;2001.1;0;2;"7,7";Aprovado
100210024;1411171;2001.2;0;4;"9,7";Aprovado
100210024;1411172;2001.2;0;4;"7,3";Aprovado
100210024;1411173;2002.1;1;4;"9,3";Aprovado
100210024;1411174;2000.2;0;4;"9,5";Aprovado
100210024;1411175;2002.1;1;4;"9,6";Aprovado
100210024;1411176;2001.2;0;4;"8,7";Aprovado
100210024;1411177;2002.1;1;4;8;Aprovado
100210024;1411178;2002.1;0;4;"8,7";Aprovado
100210024;1411179;2001.2;0;4;"9,2";Aprovado
100210024;1411180;2000.2;0;4;"8,5";Aprovado
100210024;1411181;2001.1;0;4;"8,6";Aprovado
100210024;1411182;2002.1;0;4;"9,3";Aprovado
100210024;1411183;2003.1;1;2;"8,9";Aprovado
100210024;1411184;2003.1;1;2;8;Aprovado
100210024;1411185;2003.2;1;4;"9,5";Aprovado
100210024;1411186;2004.1;1;6;"9,4";Aprovado
100210024;1411187;2003.1;1;4;"7,3";Aprovado
100210024;1411188;2004.1;1;4;"8,3";Aprovado
100210024;1411189;2002.2;1;4;"7,7";Aprovado
100210024;1411190;2002.2;1;4;"7,2";Aprovado
100210024;1411191;2003.1;1;2;8;Aprovado
100210024;1411192;2003.2;1;4;"9,2";Aprovado
100210024;1411193;2002.2;1;4;"8,6";Aprovado
100210024;1411194;2003.1;1;4;"7,9";Aprovado
100210024;1411195;2002.2;1;4;"8,8";Aprovado
100210024;1411196;2003.2;1;4;"7,7";Aprovado
100210024;1411197;2003.2;1;4;"8,7";Aprovado
100210024;1411198;2004.1;1;4;"8,8";Aprovado
100210024;1411202;2002.2;1;4;9;Aprovado
100210024;1411203;2004.1;0;10;10;Aprovado
100210024;1411211;2002.2;1;4;"8,4";Aprovado
100210024;1411221;2003.1;1;4;"7,9";Aprovado
100210024;1411238;2004.1;1;0;"9,7";Aprovado
100210024;1411244;2003.2;1;4;"7,7";Aprovado
100210024;1411249;2004.1;1;4;"9,5";Aprovado
100210025;1108089;2001.1;0;4;"7,3";Aprovado
100210025;1108090;2001.2;0;4;"7,9";Aprovado
100210025;1109035;2000.2;0;4;"5,8";Aprovado
100210025;1109101;2002.1;1;4;6;Aprovado
100210025;1109103;2000.2;0;4;7;Aprovado
100210025;1109104;2001.1;0;4;"7,6";Aprovado
100210025;1109113;2001.1;0;4;"6,4";Aprovado
100210025;1114107;2001.2;0;4;"7,8";Aprovado
100210025;1114114;2002.2;1;4;"6,1";Aprovado
100210025;1301014;2003.2;2;4;8;Aprovado
100210025;1304012;2003.2;2;2;7;Aprovado
100210025;1305218;2001.1;0;4;"8,6";Aprovado
100210025;1305219;2003.1;1;4;8;Aprovado
100210025;1305220;2001.2;0;2;"8,5";Aprovado
100210025;1307150;2000.2;0;4;"7,7";Aprovado
100210025;1307151;2000.2;0;4;"7,3";Aprovado
100210025;1411167;2000.2;0;4;"5,1";Aprovado
100210025;1411168;2001.1;0;4;"7,1";Aprovado
100210025;1411169;2002.1;1;2;"8,4";Aprovado
100210025;1411170;2001.1;0;2;"5,6";Aprovado
100210025;1411171;2001.2;0;4;"8,5";Aprovado
100210025;1411172;2001.2;0;4;"7,1";Aprovado
100210025;1411173;2002.1;1;4;"8,1";Aprovado
100210025;1411174;2000.2;0;4;"7,5";Aprovado
100210025;1411175;2002.1;1;4;"7,6";Aprovado
100210025;1411176;2001.2;0;4;"8,7";Aprovado
100210025;1411177;2002.1;1;4;"7,7";Aprovado
100210025;1411178;2002.1;0;4;7;Aprovado
100210025;1411179;2001.2;0;4;9;Aprovado
100210025;1411180;2000.2;0;4;"7,2";Aprovado
100210025;1411181;2001.1;0;4;8;Aprovado
100210025;1411182;2002.1;2;4;"8,7";Aprovado
100210025;1411183;2003.1;1;2;"8,9";Aprovado
100210025;1411184;2003.1;1;2;7;Aprovado
100210025;1411185;2003.2;1;4;"9,5";Aprovado
100210025;1411186;2004.1;1;6;"8,9";Aprovado
100210025;1411187;2003.1;1;4;"5,1";Aprovado
100210025;1411188;2004.1;1;4;"8,4";Aprovado
100210025;1411189;2003.1;1;4;5;Aprovado
100210025;1411190;2002.2;1;4;"7,2";Aprovado
100210025;1411191;2003.1;1;2;7;Aprovado
100210025;1411192;2003.2;1;4;"8,5";Aprovado
100210025;1411193;2002.2;1;4;7;Aprovado
100210025;1411194;2003.1;1;4;"5,9";Aprovado
100210025;1411195;2002.2;1;4;"8,9";Aprovado
100210025;1411196;2003.2;1;4;"7,9";Aprovado
100210025;1411197;2002.2;1;4;"8,9";Aprovado
100210025;1411198;2004.1;0;4;7;Aprovado
100210025;1411201;2004.1;1;4;8;Aprovado
100210025;1411202;2002.2;1;4;"8,3";Aprovado
100210025;1411203;2004.1;0;10;7;Aprovado
100210025;1411211;2002.2;1;4;"8,1";Aprovado
100210025;1411238;2004.1;1;0;"9,5";Aprovado
100210025;1411244;2003.2;1;4;"7,5";Aprovado
100210025;1411249;2004.1;0;4;"8,8";Aprovado
100210027;1108089;2001.1;0;4;"0,5";Reprovado
100210027;1108089;2001.2;0;4;0;Reprovado por Falta
100210027;1109035;2000.2;0;4;"7,6";Dispensa
100210027;1109101;2000.2;0;4;"5,4";Dispensa
100210027;1109103;2000.2;0;6;"8,1";Dispensa
100210027;1109104;2000.2;0;4;7;Dispensa
100210027;1109113;2000.2;0;4;"5,4";Dispensa
100210027;1114107;2001.2;0;4;0;Reprovado por Falta
100210027;1303021;2000.2;0;4;"7,8";Dispensa
100210027;1304015;2000.2;0;4;"9,2";Dispensa
100210027;1304117;2000.2;0;2;"8,5";Dispensa
100210027;1305020;2000.2;0;3;"5,2";Dispensa
100210027;1305166;2000.2;0;4;"9,6";Aprovado
100210027;1305218;2002.1;1;4;0;Reprovado por Falta
100210027;1305219;2000.2;0;4;10;Aprovado
100210027;1305220;2001.1;0;2;"9,5";Aprovado
100210027;1307150;2000.2;0;6;"9,5";Dispensa
100210027;1411122;2000.2;0;4;"8,3";Dispensa
100210027;1411167;2000.2;0;4;"9,7";Aprovado
100210027;1411168;2001.1;0;4;"8,4";Aprovado
100210027;1411170;2001.1;0;2;"6,7";Aprovado
100210027;1411171;2001.2;0;4;2;Reprovado
100210027;1411172;2001.2;0;4;0;Reprovado por Falta
100210027;1411174;2000.2;0;4;"8,8";Dispensa
100210027;1411176;2000.2;0;4;"8,4";Dispensa
100210027;1411178;2001.1;0;4;5;Aprovado
100210027;1411179;2001.2;0;4;"2,9";Reprovado
100210027;1411180;2000.2;0;4;9;Aprovado
100210027;1411181;2001.1;0;4;"8,7";Aprovado
100210027;1411195;2001.2;0;4;"3,6";Reprovado
100210027;1411201;2001.2;0;4;"7,5";Aprovado
100210028;1108089;2001.1;0;4;7;Aprovado
100210028;1108090;2001.2;0;4;"5,2";Aprovado
100210028;1109035;2000.2;0;4;"9,1";Aprovado
100210028;1109101;2001.2;0;4;"8,8";Aprovado
100210028;1109103;2000.2;0;4;"7,8";Aprovado
100210028;1109104;2001.1;0;4;"7,1";Aprovado
100210028;1109113;2001.1;0;4;"5,3";Aprovado
100210028;1114107;2001.2;0;4;"7,2";Aprovado
100210028;1114114;2002.1;1;4;"6,7";Aprovado
100210028;1301014;2004.2;1;4;9;Aprovado
100210028;1301061;2005.1;1;4;"8,1";Aprovado
100210028;1303021;2005.1;1;4;"7,8";Aprovado
100210028;1305033;2005.1;1;3;9;Aprovado
100210028;1305218;2003.1;1;4;8;Aprovado
100210028;1305219;2002.2;1;4;"7,7";Aprovado
100210028;1305220;2002.2;1;2;"8,5";Aprovado
100210028;1305253;2005.1;0;0;-;Aprovado
100210028;1307150;2000.2;0;4;"9,3";Aprovado
100210028;1307151;2000.2;0;4;"7,3";Aprovado
100210028;1411167;2000.2;0;4;"5,5";Aprovado
100210028;1411168;2001.1;0;4;"8,9";Aprovado
100210028;1411169;2002.1;1;2;"8,2";Aprovado
100210028;1411170;2001.1;0;2;"8,1";Aprovado
100210028;1411171;2001.2;0;4;"8,6";Aprovado
100210028;1411172;2001.2;0;4;"7,6";Aprovado
100210028;1411173;2002.1;1;4;"8,4";Aprovado
100210028;1411174;2000.2;0;4;"9,5";Aprovado
100210028;1411175;2002.1;1;4;"8,7";Aprovado
100210028;1411176;2001.2;0;4;"8,3";Aprovado
100210028;1411177;2002.1;1;4;7;Aprovado
100210028;1411178;2002.1;1;4;"7,5";Aprovado
100210028;1411179;2001.2;0;4;"8,7";Aprovado
100210028;1411180;2000.2;0;4;"9,8";Aprovado
100210028;1411181;2001.1;0;4;"8,9";Aprovado
100210028;1411182;2002.1;2;4;"9,2";Aprovado
100210028;1411183;2003.2;1;2;"8,3";Aprovado
100210028;1411184;2003.2;1;2;"7,7";Aprovado
100210028;1411185;2004.1;1;4;7;Aprovado
100210028;1411186;2004.2;1;6;8;Aprovado
100210028;1411187;2003.1;1;4;5;Aprovado
100210028;1411188;2004.2;1;4;"7,5";Aprovado
100210028;1411189;2003.1;1;4;-;Trancado
100210028;1411189;2004.1;1;4;"5,5";Aprovado
100210028;1411190;2002.2;1;4;8;Aprovado
100210028;1411191;2003.2;1;2;"7,7";Aprovado
100210028;1411192;2003.2;1;4;"9,3";Aprovado
100210028;1411193;2002.2;1;4;"7,7";Aprovado
100210028;1411194;2003.2;1;4;"7,6";Aprovado
100210028;1411195;2002.2;1;4;"7,8";Aprovado
100210028;1411196;2004.1;1;4;"6,3";Aprovado
100210028;1411197;2004.1;1;4;"5,8";Aprovado
100210028;1411201;2004.2;1;4;"8,1";Aprovado
100210028;1411202;2002.2;1;4;"8,5";Aprovado
100210028;1411207;2004.1;1;4;"9,5";Aprovado
100210028;1411210;2005.1;1;4;"7,5";Aprovado
100210028;1411211;2003.1;1;4;"7,7";Aprovado
100210028;1411220;2005.1;1;4;"9,5";Aprovado
100210028;1411238;2004.2;1;0;8;Aprovado
100210029;1109035;2000.2;0;4;-;Trancado
100210029;1109035;2001.1;0;4;"2,7";Reprovado
100210029;1109035;2001.2;0;4;0;Reprovado por Falta
100210029;1109035;2002.1;7;4;"3,6";Reprovado
100210029;1109035;2003.1;3;4;"2,8";Reprovado
100210029;1109050;2003.1;4;6;0;Reprovado por Falta
100210029;1109103;2000.2;0;4;0;Reprovado por Falta
100210029;1109103;2001.2;0;4;0;Reprovado por Falta
100210029;1109103;2002.1;4;4;"1,9";Reprovado
100210029;1109113;2001.1;0;4;-;Trancado
100210029;1109113;2001.2;0;4;0;Reprovado por Falta
100210029;1109113;2002.1;1;4;"7,7";Aprovado
100210029;1302056;2002.2;0;4;0;Reprovado por Falta
100210029;1302066;2002.2;0;1;0;Reprovado por Falta
100210029;1305218;2001.1;0;4;"6,5";Aprovado
100210029;1305220;2003.1;1;2;-;Trancado
100210029;1307150;2001.1;0;4;"7,3";Aprovado
100210029;1307151;2000.2;0;4;"7,8";Aprovado
100210029;1411167;2000.2;0;4;7;Aprovado
100210029;1411168;2001.1;0;4;7;Aprovado
100210029;1411170;2001.1;0;2;"5,8";Aprovado
100210029;1411171;2002.2;1;4;-;Trancado
100210029;1411171;2003.1;1;4;0;Reprovado por Falta
100210029;1411171;2003.2;1;4;-;Trancado
100210029;1411172;2001.2;0;4;3;Reprovado
100210029;1411172;2002.1;1;4;"3,5";Reprovado
100210029;1411172;2002.2;1;4;"1,4";Reprovado
100210029;1411172;2003.1;1;4;-;Trancado
100210029;1411174;2000.2;0;4;"5,1";Aprovado
100210029;1411176;2001.2;0;4;"7,3";Aprovado
100210029;1411178;2002.1;1;4;"7,3";Aprovado
100210029;1411179;2001.2;0;4;"5,1";Aprovado
100210029;1411180;2000.2;0;4;"8,7";Aprovado
100210029;1411181;2001.1;0;4;"7,4";Aprovado
100210029;1411195;2002.2;1;4;-;Trancado
100210029;1411195;2003.1;1;4;3;Reprovado
100210029;1411195;2003.2;1;4;-;Trancado
100210030;1109035;2001.1;0;4;-;Trancado
100210030;1307151;2000.2;0;4;"7,8";Aprovado
100210030;1411167;2000.2;0;4;"0,3";Reprovado
100210030;1411174;2000.2;0;4;"5,2";Aprovado
100210030;1411180;2000.2;0;4;"1,1";Reprovado
100210031;1108089;2001.1;0;4;"8,1";Aprovado
100210031;1108090;2001.2;0;4;"9,6";Aprovado
100210031;1109035;2000.2;0;4;"7,5";Aprovado
100210031;1109101;2001.2;0;4;"7,6";Aprovado
100210031;1109103;2000.2;0;4;"7,7";Aprovado
100210031;1109104;2001.1;0;4;"8,1";Aprovado
100210031;1109113;2001.1;0;4;"7,3";Aprovado
100210031;1114107;2001.2;0;4;"7,3";Aprovado
100210031;1114114;2002.1;1;4;7;Aprovado
100210031;1301014;2004.1;3;4;"8,2";Aprovado
100210031;1303021;2004.1;1;4;"9,7";Aprovado
100210031;1304055;2004.2;2;2;8;Aprovado
100210031;1305020;2004.2;3;3;"8,8";Aprovado
100210031;1305033;2004.2;4;3;"8,3";Aprovado
100210031;1305218;2001.1;0;4;"9,5";Aprovado
100210031;1305219;2003.2;1;4;10;Aprovado
100210031;1305220;2001.2;0;2;"7,5";Aprovado
100210031;1307150;2000.2;0;4;"8,7";Aprovado
100210031;1307151;2000.2;0;4;"8,3";Aprovado
100210031;1411167;2000.2;0;4;"7,5";Aprovado
100210031;1411168;2001.1;0;4;"7,6";Aprovado
100210031;1411169;2002.1;1;2;"8,6";Aprovado
100210031;1411170;2001.1;0;2;"8,8";Aprovado
100210031;1411171;2001.2;0;4;"9,8";Aprovado
100210031;1411172;2001.2;0;4;"7,9";Aprovado
100210031;1411173;2002.1;1;4;"7,9";Aprovado
100210031;1411174;2000.2;0;4;"7,9";Aprovado
100210031;1411175;2002.1;1;4;"8,2";Aprovado
100210031;1411176;2001.2;0;4;"8,2";Aprovado
100210031;1411177;2002.1;1;4;7;Aprovado
100210031;1411178;2002.1;1;4;"7,2";Aprovado
100210031;1411179;2001.2;0;4;"8,7";Aprovado
100210031;1411180;2000.2;0;4;9;Aprovado
100210031;1411181;2001.1;0;4;"8,7";Aprovado
100210031;1411182;2002.1;2;4;"8,7";Aprovado
100210031;1411183;2003.1;1;2;"9,3";Aprovado
100210031;1411184;2003.1;1;2;"7,3";Aprovado
100210031;1411185;2003.2;1;4;"8,7";Aprovado
100210031;1411186;2004.1;1;6;"9,1";Aprovado
100210031;1411187;2003.1;1;4;"5,8";Aprovado
100210031;1411188;2004.1;1;4;"8,2";Aprovado
100210031;1411189;2003.1;1;4;8;Aprovado
100210031;1411190;2002.2;1;4;"7,1";Aprovado
100210031;1411191;2003.1;1;2;"7,3";Aprovado
100210031;1411192;2003.2;1;4;"7,9";Aprovado
100210031;1411193;2002.2;1;4;"8,3";Aprovado
100210031;1411194;2003.1;1;4;"7,6";Aprovado
100210031;1411195;2002.2;1;4;"8,5";Aprovado
100210031;1411196;2003.2;1;4;"7,4";Aprovado
100210031;1411197;2003.2;1;4;7;Aprovado
100210031;1411201;2004.2;1;4;"8,1";Aprovado
100210031;1411202;2002.2;1;4;"8,6";Aprovado
100210031;1411210;2004.2;1;4;"8,2";Aprovado
100210031;1411211;2002.2;1;4;"8,6";Aprovado
100210031;1411217;2004.1;1;4;9;Aprovado
100210031;1411238;2004.1;1;0;9;Aprovado
100210031;1411244;2003.2;1;4;7;Aprovado
100210032;1108089;2001.1;0;4;8;Aprovado
100210032;1108090;2001.2;0;4;"9,5";Aprovado
100210032;1109035;2000.2;0;4;"8,2";Aprovado
100210032;1109101;2001.2;0;4;10;Aprovado
100210032;1109103;2000.2;0;4;"8,2";Aprovado
100210032;1109104;2001.1;0;4;"7,6";Aprovado
100210032;1109113;2001.1;0;4;8;Aprovado
100210032;1114107;2001.2;0;4;"8,2";Aprovado
100210032;1114114;2002.1;1;4;8;Aprovado
100210032;1304055;2003.1;4;2;8;Aprovado
100210032;1305218;2001.1;0;4;8;Aprovado
100210032;1305219;2003.1;1;4;10;Aprovado
100210032;1305220;2001.2;0;2;9;Aprovado
100210032;1307150;2000.2;0;4;"9,3";Aprovado
100210032;1307151;2000.2;0;4;"8,3";Aprovado
100210032;1411167;2000.2;0;4;"8,4";Aprovado
100210032;1411168;2001.1;0;4;"8,8";Aprovado
100210032;1411169;2002.1;1;2;"8,4";Aprovado
100210032;1411170;2001.1;0;2;"8,5";Aprovado
100210032;1411171;2001.2;0;4;"9,8";Aprovado
100210032;1411172;2001.2;0;4;"7,5";Aprovado
100210032;1411173;2002.1;1;4;"8,8";Aprovado
100210032;1411174;2000.2;0;4;9;Aprovado
100210032;1411175;2002.1;1;4;"9,6";Aprovado
100210032;1411176;2001.2;0;4;"8,7";Aprovado
100210032;1411177;2002.1;1;4;"8,2";Aprovado
100210032;1411178;2002.1;1;4;"7,5";Aprovado
100210032;1411179;2001.2;0;4;9;Aprovado
100210032;1411180;2000.2;0;4;"8,9";Aprovado
100210032;1411181;2001.1;0;4;"8,9";Aprovado
100210032;1411182;2002.1;2;4;"9,3";Aprovado
100210032;1411183;2003.1;1;2;"8,5";Aprovado
100210032;1411184;2003.1;1;2;"8,1";Aprovado
100210032;1411185;2003.2;1;4;9;Aprovado
100210032;1411186;2004.1;1;6;"7,9";Aprovado
100210032;1411187;2002.2;1;4;"7,9";Aprovado
100210032;1411188;2004.1;1;4;"7,5";Aprovado
100210032;1411189;2002.2;1;4;"9,7";Aprovado
100210032;1411190;2002.2;1;4;"8,2";Aprovado
100210032;1411191;2003.1;1;2;"8,1";Aprovado
100210032;1411192;2003.1;1;4;8;Aprovado
100210032;1411193;2002.2;1;4;"7,7";Aprovado
100210032;1411194;2003.1;1;4;"7,8";Aprovado
100210032;1411195;2002.2;1;4;"9,3";Aprovado
100210032;1411196;2003.2;1;4;"8,6";Aprovado
100210032;1411197;2003.2;1;4;"7,9";Aprovado
100210032;1411202;2003.2;1;4;"8,9";Aprovado
100210032;1411211;2002.2;1;4;"8,1";Aprovado
100210032;1411216;2004.1;1;4;"9,4";Aprovado
100210032;1411218;2002.2;1;4;"9,8";Aprovado
100210032;1411221;2003.1;1;4;"8,4";Aprovado
100210032;1411236;2003.2;1;4;9;Aprovado
100210032;1411238;2004.1;1;0;"7,5";Aprovado
100210032;1411242;2003.1;1;4;9;Aprovado
100210032;1411243;2003.2;1;2;"9,3";Aprovado
100210032;1411248;2004.1;1;4;5;Aprovado
100210032;1411250;2004.1;1;4;8;Aprovado
100210033;1108089;2001.2;0;4;"6,4";Aprovado
100210033;1108090;2002.1;1;4;-;Trancado
100210033;1108090;2002.2;1;4;"9,3";Aprovado
100210033;1109035;2000.2;0;4;7;Aprovado
100210033;1109101;2001.2;0;4;"9,8";Aprovado
100210033;1109103;2000.2;0;4;"7,6";Aprovado
100210033;1109104;2001.1;0;4;"5,6";Aprovado
100210033;1109113;2001.1;0;4;"5,8";Aprovado
100210033;1114107;2002.1;2;4;"7,3";Aprovado
100210033;1114114;2002.2;1;4;"7,6";Aprovado
100210033;1301014;2003.2;2;4;9;Aprovado
100210033;1301061;2004.1;1;4;"8,5";Aprovado
100210033;1301078;2005.1;1;4;9;Aprovado
100210033;1303021;2005.1;1;4;"9,6";Aprovado
100210033;1305020;2005.1;1;3;"9,5";Aprovado
100210033;1305033;2005.1;2;3;8;Aprovado
100210033;1305218;2001.1;0;4;"7,6";Aprovado
100210033;1305219;2001.1;0;4;10;Aprovado
100210033;1305220;2002.2;1;2;"8,5";Aprovado
100210033;1305253;2005.1;0;0;-;Aprovado
100210033;1307150;2000.2;0;4;-;Trancado
100210033;1307151;2000.2;0;4;"7,8";Aprovado
100210033;1411167;2001.1;0;4;"8,3";Aprovado
100210033;1411168;2001.2;0;4;9;Aprovado
100210033;1411169;2003.1;1;2;"8,4";Aprovado
100210033;1411170;2001.2;0;2;"7,2";Aprovado
100210033;1411171;2002.1;1;4;"6,7";Aprovado
100210033;1411172;2002.2;1;4;5;Aprovado
100210033;1411173;2002.2;1;4;"8,3";Aprovado
100210033;1411174;2000.2;0;4;"5,7";Aprovado
100210033;1411175;2003.1;1;4;7;Aprovado
100210033;1411176;2001.1;0;4;"8,5";Aprovado
100210033;1411177;2002.2;1;4;"7,4";Aprovado
100210033;1411178;2001.2;0;4;8;Aprovado
100210033;1411179;2002.1;1;4;"7,1";Aprovado
100210033;1411180;2000.2;0;4;7;Aprovado
100210033;1411181;2001.2;0;4;"9,2";Aprovado
100210033;1411182;2003.1;1;4;"9,2";Aprovado
100210033;1411183;2003.2;1;2;"8,3";Aprovado
100210033;1411184;2005.1;1;2;7;Aprovado
100210033;1411185;2004.1;1;4;7;Aprovado
100210033;1411186;2004.2;1;6;"7,4";Aprovado
100210033;1411187;2004.1;1;4;6;Aprovado
100210033;1411188;2004.2;1;4;"8,5";Aprovado
100210033;1411189;2003.2;1;4;"7,3";Aprovado
100210033;1411190;2003.2;1;4;"7,8";Aprovado
100210033;1411191;2005.1;1;2;7;Aprovado
100210033;1411192;2004.1;1;4;"8,8";Aprovado
100210033;1411193;2003.1;1;4;"6,2";Aprovado
100210033;1411194;2004.1;1;4;"7,2";Aprovado
100210033;1411195;2003.1;1;4;"7,5";Aprovado
100210033;1411196;2004.2;1;4;"7,6";Aprovado
100210033;1411197;2004.2;1;4;"8,9";Aprovado
100210033;1411201;2002.1;1;4;"9,5";Aprovado
100210033;1411202;2003.1;1;4;"8,6";Aprovado
100210033;1411207;2004.1;1;4;"9,5";Aprovado
100210033;1411209;2004.2;1;4;-;Trancado
100210033;1411210;2003.1;1;4;"7,9";Aprovado
100210033;1411220;2005.1;1;4;"9,5";Aprovado
100210033;1411238;2004.2;1;0;7;Aprovado
100210034;1108089;2001.1;0;4;7;Aprovado
100210034;1108090;2001.2;0;4;10;Aprovado
100210034;1109035;2000.2;0;4;"7,8";Aprovado
100210034;1109101;2001.2;0;4;"9,3";Aprovado
100210034;1109103;2000.2;0;4;7;Aprovado
100210034;1109104;2001.1;0;4;"7,2";Aprovado
100210034;1109113;2001.1;0;4;"7,3";Aprovado
100210034;1114107;2001.2;0;4;"8,7";Aprovado
100210034;1114114;2002.1;1;4;"7,5";Aprovado
100210034;1301014;2004.1;3;4;"9,2";Aprovado
100210034;1303021;2004.1;1;4;"9,7";Aprovado
100210034;1305218;2001.1;0;4;"7,6";Aprovado
100210034;1305219;2003.2;1;4;10;Aprovado
100210034;1305220;2004.1;1;2;9;Aprovado
100210034;1307150;2000.2;0;4;"8,2";Aprovado
100210034;1307151;2000.2;0;4;"7,6";Aprovado
100210034;1411167;2000.2;0;4;"8,2";Aprovado
100210034;1411168;2001.1;0;4;"7,3";Aprovado
100210034;1411169;2002.1;1;2;"8,9";Aprovado
100210034;1411170;2001.1;0;2;"6,3";Aprovado
100210034;1411171;2001.2;0;4;"9,8";Aprovado
100210034;1411172;2001.2;0;4;8;Aprovado
100210034;1411173;2002.1;1;4;10;Aprovado
100210034;1411174;2000.2;0;4;"9,2";Aprovado
100210034;1411175;2002.1;1;4;9;Aprovado
100210034;1411176;2001.2;0;4;"8,2";Aprovado
100210034;1411177;2002.1;1;4;8;Aprovado
100210034;1411178;2002.1;1;4;"8,5";Aprovado
100210034;1411179;2001.2;0;4;9;Aprovado
100210034;1411180;2000.2;0;4;"9,6";Aprovado
100210034;1411181;2001.1;0;4;"8,6";Aprovado
100210034;1411182;2002.1;1;4;"8,3";Aprovado
100210034;1411183;2003.1;1;2;"9,1";Aprovado
100210034;1411184;2003.1;1;2;7;Aprovado
100210034;1411185;2003.2;1;4;"8,7";Aprovado
100210034;1411186;2004.1;1;6;"9,2";Aprovado
100210034;1411187;2002.2;1;4;7;Aprovado
100210034;1411188;2004.1;1;4;"8,3";Aprovado
100210034;1411189;2003.1;1;4;8;Aprovado
100210034;1411190;2002.2;1;4;"8,7";Aprovado
100210034;1411191;2003.1;1;2;7;Aprovado
100210034;1411192;2003.2;1;4;9;Aprovado
100210034;1411193;2002.2;1;4;"7,9";Aprovado
100210034;1411194;2003.1;1;4;"7,5";Aprovado
100210034;1411195;2002.2;1;4;"8,2";Aprovado
100210034;1411196;2003.2;1;4;"8,6";Aprovado
100210034;1411197;2003.2;1;4;"7,3";Aprovado
100210034;1411202;2002.2;1;4;"8,9";Aprovado
100210034;1411211;2002.2;1;4;"8,8";Aprovado
100210034;1411217;2004.1;1;4;10;Aprovado
100210034;1411221;2003.1;1;4;"7,7";Aprovado
100210034;1411238;2004.1;1;0;"9,2";Aprovado
100210034;1411242;2003.1;1;4;9;Aprovado
100210034;1411243;2003.2;1;2;10;Aprovado
100210034;1411244;2003.2;1;4;8;Aprovado
100210034;1411250;2004.1;1;4;10;Aprovado
100210035;1108089;2000.2;0;4;"7,9";Aprovado
100210035;1108090;2001.1;0;4;"8,5";Aprovado
100210035;1109035;2000.2;0;4;"8,2";Dispensa
100210035;1109101;2000.2;0;4;"8,5";Dispensa
100210035;1109103;2000.2;0;6;"8,2";Dispensa
100210035;1109104;2000.2;0;4;"7,2";Dispensa
100210035;1109105;2001.2;0;5;7;Dispensa
100210035;1109106;2002.2;0;4;"8,6";Dispensa
100210035;1109113;2000.2;0;4;"7,6";Dispensa
100210035;1114107;2000.2;0;4;"7,2";Dispensa
100210035;1114114;2000.2;0;4;"7,4";Aprovado
100210035;1301014;2003.1;0;4;"8,3";Dispensa
100210035;1303021;2001.2;0;4;"7,6";Dispensa
